0.83584183,0.19607113,0.9977367,0.08817876,13;14.578924;115850.0;102,166.79665
0.8361161,0.19627464,0.9961844,0.08838558,13;14.578924;115850.0;102,166.79665
0.83609194,0.1961279,0.9813934,0.08809867,13;14.578924;115850.0;102,166.79665
0.8380072,0.19665363,1.0341812,0.088467084,13;14.578924;115850.0;102,166.79665
0.8361866,0.19630387,0.99519926,0.08825487,13;14.578924;115850.0;102,166.79665
0.83618647,0.19628337,0.9972405,0.088220894,13;14.578924;115850.0;102,166.79665
0.8357826,0.1961466,0.9943862,0.08799312,13;14.578924;115850.0;102,166.79665
0.8353316,0.19611683,0.98249424,0.0881464,13;14.578924;115850.0;102,166.79665
0.83603287,0.1962436,0.98594284,0.088057525,13;14.578924;115850.0;102,166.79665
0.83608854,0.19624668,0.98958886,0.08798387,13;14.578924;115850.0;102,166.79665
0.836095,0.1961479,0.9926374,0.08810934,13;14.578924;115850.0;102,166.79665
0.83531004,0.19607162,0.982261,0.088355884,13;14.578924;115850.0;102,166.79665
0.83609015,0.19613367,0.9970081,0.08826007,13;14.578924;115850.0;102,166.79665
0.8353811,0.19609718,0.98216146,0.0881945,13;14.578924;115850.0;102,166.79665
0.8353063,0.19610894,0.9825693,0.08804581,13;14.578924;115850.0;102,166.79665
0.8359773,0.19615439,0.9991297,0.08815272,13;14.578924;115850.0;102,166.79665
0.83560795,0.1961135,0.9825155,0.088101156,13;14.578924;115850.0;102,166.79665
0.83531237,0.1961109,0.9825002,0.08799532,13;14.578924;115850.0;102,166.79665
0.8353106,0.19607437,0.9945912,0.088361576,13;14.578924;115850.0;102,166.79665
0.8353229,0.19610608,0.98248315,0.08813848,13;14.578924;115850.0;102,166.79665
0.8359229,0.19624685,0.98192984,0.08817354,13;14.578924;115850.0;102,166.79665
0.83602995,0.19623928,0.9895151,0.088090755,13;14.578924;115850.0;102,166.79665
0.8360569,0.19615275,0.9851636,0.08836487,13;14.578924;115850.0;102,166.79665
0.8357396,0.19618188,0.9886072,0.08805083,13;14.578924;115850.0;102,166.79665
0.83601826,0.19621229,0.9930467,0.08808076,13;14.578924;115850.0;102,166.79665
0.83588386,0.19617416,0.9856159,0.08811662,13;14.578924;115850.0;102,166.79665
0.83603966,0.19626331,0.98784125,0.08810758,13;14.578924;115850.0;102,166.79665
0.8357999,0.19614293,0.98104364,0.08809504,13;14.578924;115850.0;102,166.79665
0.8353147,0.1961135,0.9807513,0.0883108,13;14.578924;115850.0;102,166.79665
0.83595836,0.19615729,1.000567,0.08821777,13;14.578924;115850.0;102,166.79665
0.83561814,0.19614449,0.98276484,0.08806334,13;14.578924;115850.0;102,166.79665
0.83613485,0.19622055,0.9963385,0.08832898,13;14.578924;115850.0;102,166.79665
0.8356551,0.1961048,0.99974906,0.088149615,13;14.578924;115850.0;102,166.79665
0.83574873,0.19619165,0.98960954,0.0879619,13;14.578924;115850.0;102,166.79665
0.8357331,0.1960566,0.98554105,0.088380866,13;14.578924;115850.0;102,166.79665
0.83569187,0.1961551,0.98514026,0.087820835,13;14.578924;115850.0;102,166.79665
0.83602524,0.19622712,0.9923284,0.08807487,13;14.578924;115850.0;102,166.79665
0.8359978,0.19623362,0.9954816,0.088072754,13;14.578924;115850.0;102,166.79665
0.835537,0.19614361,0.98218554,0.08814127,13;14.578924;115850.0;102,166.79665
0.8361867,0.19631103,0.9961868,0.08820652,13;14.578924;115850.0;102,166.79665
0.8355541,0.19608983,0.9819849,0.08815197,13;14.578924;115850.0;102,166.79665
0.83531517,0.19610389,0.9824486,0.088125326,13;14.578924;115850.0;102,166.79665
0.8353278,0.19610418,0.98246413,0.08826542,13;14.578924;115850.0;102,166.79665
0.8361875,0.19622943,0.9958979,0.08828547,13;14.578924;115850.0;102,166.79665
0.83553976,0.19611879,0.98032594,0.087998405,13;14.578924;115850.0;102,166.79665
0.83597386,0.19612284,0.9923754,0.08792763,13;14.578924;115850.0;102,166.79665
0.83572316,0.19618371,0.9899977,0.08822995,13;14.578924;115850.0;102,166.79665
0.83547014,0.19615051,0.98065454,0.08809203,13;14.578924;115850.0;102,166.79665
0.8360311,0.19622836,0.98820496,0.08806254,13;14.578924;115850.0;102,166.79665
0.8358695,0.19614717,0.99174696,0.08811448,13;14.578924;115850.0;102,166.79665
