0.58002484,0.09066445,0.7525099,12;13.419227;123520.0;110;,0.79861695
0.97010845,0.17442805,0.5324977,12;13.429877;124900.0;110;,0.6083742
0.9623869,0.16606545,0.60906965,12;13.41732;125530.0;112;,0.7094175
0.9287508,0.15565534,0.48549184,12;13.41732;125320.0;116;,0.5514777
0.9443567,0.1574593,0.48152003,12;13.41732;123370.0;112;,0.6093968
0.87537456,0.15844889,0.60461026,12;13.429877;122260.0;113;,0.7158718
0.9337621,0.16363452,0.54976463,12;13.41732;123040.0;112;,0.6786826
0.9197256,0.16358587,0.54481137,12;13.429877;124420.0;111;,0.6650421
0.9671466,0.1751098,0.4831914,12;13.429877;123430.0;113;,0.6093067
0.9623869,0.16606545,0.60906965,12;13.41732;125530.0;112;,0.7094175
0.9623869,0.16606545,0.60906965,12;13.41732;125530.0;112;,0.7094175
0.9321483,0.16108152,0.55298465,12;13.41732;123370.0;112;,0.67831945
0.88817674,0.1583559,0.4538312,12;13.429877;124930.0;109;,0.54320085
0.9331285,0.16292319,0.5456669,12;13.41732;123040.0;112;,0.67331684
0.93796694,0.16021053,0.500982,12;13.41732;125530.0;112;,0.6013277
0.9493808,0.1633634,0.5556156,12;13.41732;125530.0;112;,0.65831774
0.9436398,0.16204381,0.5241506,12;13.41732;125530.0;112;,0.6210959
0.5871062,0.107391626,0.80039257,12;13.429859;121180.0;113;,0.8300081
0.9338133,0.16305055,0.54522777,12;13.41732;123040.0;112;,0.67666376
0.93301857,0.16306026,0.54978013,12;13.41732;123040.0;112;,0.67908293
0.9623869,0.16606545,0.60906965,12;13.41732;125530.0;112;,0.7094175
0.9623869,0.16606545,0.60906965,12;13.41732;125530.0;112;,0.7094175
0.9335662,0.15458076,0.47101602,12;13.41732;125920.0;115;,0.5579452
0.9284484,0.16062894,0.5424482,12;13.41732;123370.0;112;,0.67295736
0.9526793,0.16034238,0.5620769,12;13.41732;125530.0;112;,0.65831846
0.9546229,0.17744066,0.52007425,12;13.429877;123670.0;113;,0.61474395
0.88618284,0.15995422,0.5825268,12;13.429877;125230.0;111;,0.69551903
0.9376703,0.16372405,0.56559473,12;13.41732;124930.0;112;,0.67416584
0.9345718,0.15529042,0.47924533,12;13.41732;125320.0;116;,0.5521283
0.9325215,0.15541588,0.47034088,12;13.41732;125920.0;115;,0.5521303
0.87309104,0.16031323,0.6087846,12;13.429877;122650.0;114;,0.71416116
0.8866786,0.16004407,0.6097006,12;13.429877;124450.0;111;,0.70038646
0.9026848,0.16306493,0.5741737,12;13.429877;123040.0;114;,0.6973303
0.90818536,0.1589621,0.56953764,12;13.41732;124930.0;112;,0.67705315
0.89790857,0.15834793,0.56079507,12;13.429877;124810.0;109;,0.6420639
0.9065838,0.16175833,0.60380316,12;13.429877;123640.0;111;,0.6964144
0.8815421,0.15554102,0.6113235,12;13.429877;123040.0;110;,0.67698437
0.92701423,0.15565091,0.5414749,12;13.41732;125530.0;111;,0.6323973
0.88152945,0.16049646,0.6062677,12;13.429877;122650.0;113;,0.6937248
0.88346165,0.15932006,0.58353794,12;13.429877;124480.0;112;,0.6861188
0.91798776,0.16005594,0.53669983,12;13.41732;125530.0;111;,0.62767506
0.9548953,0.16319358,0.5956532,12;13.41732;125530.0;112;,0.70107317
0.8812455,0.16030437,0.6099137,12;13.429877;122650.0;113;,0.69383395
0.9267434,0.16203822,0.5449571,12;13.41732;124420.0;111;,0.66308045
0.9857444,0.16348568,0.5878382,12;13.41732;125530.0;112;,0.69805276
0.93002635,0.16147637,0.55283666,12;13.41732;125020.0;111;,0.6677702
0.92002976,0.163661,0.59413284,12;13.429877;124930.0;112;,0.70124704
0.9265505,0.16268648,0.6065198,12;13.41732;124930.0;112;,0.70432854
0.88587815,0.15877393,0.60022026,12;13.429877;124450.0;111;,0.6867728
0.94163525,0.16035382,0.57016146,12;13.41732;125020.0;111;,0.6868115
