0.87537456,0.15844889,0.60461026,12;13.429877;122260.0;113;,0.7158718
0.9671466,0.1751098,0.4831914,12;13.429877;123430.0;113;,0.6093067
0.5871062,0.107391626,0.80039257,12;13.429859;121180.0;113;,0.8300081
0.9546229,0.17744066,0.52007425,12;13.429877;123670.0;113;,0.61474395
0.87309104,0.16031323,0.6087846,12;13.429877;122650.0;114;,0.71416116
0.9026848,0.16306493,0.5741737,12;13.429877;123040.0;114;,0.6973303
0.88152945,0.16049646,0.6062677,12;13.429877;122650.0;113;,0.6937248
0.8812455,0.16030437,0.6099137,12;13.429877;122650.0;113;,0.69383395
0.8812455,0.16030437,0.6099137,12;13.429877;122650.0;113;,0.69383395
0.9453142,0.17445458,0.51814604,12;13.429877;123820.0;114;,0.63059616
0.88590354,0.1596986,0.59816027,12;13.429877;124480.0;112;,0.6919539
0.88577366,0.15896447,0.60657686,12;13.429877;124480.0;112;,0.70245415
0.89687055,0.1583388,0.564392,12;13.429877;123040.0;112;,0.6852455
0.92991346,0.16956298,0.7144079,12;13.429877;122620.0;113;,0.79965115
0.9116708,0.16895717,0.5375412,12;13.429877;123670.0;113;,0.62323254
0.89016086,0.16005178,0.6098527,12;13.429877;124480.0;112;,0.713592
0.89016086,0.16005178,0.6098527,12;13.429877;124480.0;112;,0.713592
0.8927988,0.16036698,0.60984427,12;13.429877;124480.0;112;,0.7074875
0.96682197,0.17336427,0.5651028,12;13.429877;123040.0;114;,0.6954607
0.9073995,0.16507152,0.5956964,12;13.429877;123850.0;114;,0.69985265
0.89214754,0.16026989,0.6098888,12;13.429877;124480.0;112;,0.71389633
0.88096684,0.15994044,0.6096329,12;13.429877;122650.0;113;,0.69371605
0.93224645,0.16916785,0.5591507,12;13.429877;123850.0;114;,0.67177886
0.8858022,0.15906723,0.60625994,12;13.429877;124480.0;112;,0.7007307
0.94015634,0.17160599,0.6897956,12;13.429877;122230.0;113;,0.81328267
0.9457151,0.17562911,0.7277572,12;13.429877;121780.0;112;,0.7982859
0.9046283,0.16604161,0.5950632,12;13.429877;123820.0;114;,0.6997018
0.896534,0.15975364,0.5708443,12;13.429877;123040.0;112;,0.69623685
0.9095721,0.16573383,0.56446475,12;13.429877;121240.0;116;,0.68768907
0.8808577,0.16009082,0.60990226,12;13.429877;122650.0;113;,0.70045733
0.9029374,0.16619088,0.57786167,12;13.429877;121210.0;116;,0.6988549
0.90333295,0.16228363,0.5958093,12;13.429877;125650.0;112;,0.69888496
0.90015507,0.16123246,0.6003576,12;13.429877;124480.0;112;,0.70157415
0.90301347,0.16635375,0.59450126,12;13.429877;123400.0;113;,0.7084359
0.9107172,0.16585584,0.57359016,12;13.429877;123850.0;114;,0.68547845
0.9100025,0.1657457,0.5757069,12;13.429877;123430.0;113;,0.6942944
0.90260565,0.16756459,0.59702235,12;13.429877;122500.0;113;,0.68932986
0.9056284,0.16720057,0.59796953,12;13.429877;123070.0;112;,0.6536407
0.9014286,0.16232087,0.5969985,12;13.429877;124480.0;112;,0.69732314
0.90292627,0.1659345,0.58076876,12;13.429877;123820.0;114;,0.6923233
0.9088219,0.16638261,0.5862876,12;13.429877;123820.0;114;,0.6942163
0.87402236,0.16150965,0.6043115,12;13.429877;122620.0;113;,0.6936668
0.90292627,0.1659345,0.58076876,12;13.429877;123820.0;114;,0.6923233
0.90292627,0.1659345,0.58076876,12;13.429877;123820.0;114;,0.6923233
0.91185635,0.16766284,0.5491515,12;13.429877;123820.0;114;,0.6505118
0.88346165,0.15932006,0.58353794,12;13.429877;124480.0;112;,0.6861188
0.92002976,0.163661,0.59413284,12;13.429877;124930.0;112;,0.70124704
0.89016086,0.16005178,0.6098527,12;13.429877;124480.0;112;,0.713592
0.8831268,0.15974706,0.59907126,12;13.429877;122680.0;114;,0.6997852
0.8721314,0.15936904,0.6053387,12;13.429877;121900.0;112;,0.6572963
